variant,query_id,avg_relevance,ndcg@10,recall@10,recall@50,recall@100,precision@10,n_results,n_scored,n_missing,n_relevant
hybrid_co_rerank,220,0.95,0.9355366141346171,0.10309278350515463,0.5154639175257731,0.7731958762886598,1.0,100,10,0,97
hybrid_co_rerank,221,1.0,1.0,0.008865248226950355,0.041666666666666664,0.07180851063829788,1.0,100,10,0,1128
hybrid_co_rerank,222,0.8333333333333334,0.40453670745529197,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,100,3,97,36
hybrid_co_rerank,223,0.2,0.47646395594279806,0.25,0.3333333333333333,0.3333333333333333,0.3,100,10,2,12
hybrid_co_rerank,224,0.6,0.6244840704207163,0.136986301369863,0.684931506849315,0.7808219178082192,1.0,100,10,2,73
hybrid_co_rerank,225,0.6,0.9432826307453135,0.30303030303030304,0.6666666666666666,0.6666666666666666,1.0,100,10,4,33
hybrid_co_rerank,226,0.8,0.7122732785762478,0.03184713375796178,0.1592356687898089,0.31528662420382164,1.0,100,10,0,314
hybrid_co_rerank,227,1.0,1.0,0.056818181818181816,0.2840909090909091,0.5681818181818182,1.0,100,10,0,176
hybrid_co_rerank,228,0.9,0.9305687780632227,0.049723756906077346,0.26519337016574585,0.5248618784530387,0.9,100,10,1,181
hybrid_co_rerank,229,1.0,1.0,0.019417475728155338,0.0970873786407767,0.19223300970873786,1.0,100,10,0,515
hybrid_co_rerank,230,1.0,1.0,0.04329004329004329,0.21212121212121213,0.2597402597402597,1.0,100,10,5,231
hybrid_co_rerank,231,1.0,1.0,0.027855153203342618,0.1392757660167131,0.2757660167130919,1.0,100,10,0,359
hybrid_co_rerank,232,0.9,0.9041996737271321,0.017421602787456445,0.08188153310104529,0.15156794425087108,1.0,100,10,0,574
hybrid_co_rerank,233,1.0,1.0,0.06622516556291391,0.33112582781456956,0.4105960264900662,1.0,100,10,0,151
hybrid_co_rerank,234,1.0,1.0,0.06944444444444445,0.3472222222222222,0.6875,1.0,100,10,0,144
hybrid_co_rerank,235,1.0,1.0,0.06535947712418301,0.32679738562091504,0.6143790849673203,1.0,100,10,0,153
hybrid_co_rerank,236,0.9,0.8066098424038515,0.056179775280898875,0.2696629213483146,0.34269662921348315,1.0,100,10,0,178
hybrid_co_rerank,237,0.65,0.7396985691554486,0.052083333333333336,0.234375,0.3958333333333333,1.0,100,10,0,192
hybrid_co_rerank,238,1.0,1.0,0.031545741324921134,0.15772870662460567,0.21766561514195584,1.0,100,10,0,317
hybrid_co_rerank,239,1.0,1.0,0.037037037037037035,0.18518518518518517,0.3111111111111111,1.0,100,10,0,270
hybrid_co_rerank,240,1.0,1.0,0.15625,0.578125,0.578125,1.0,100,10,0,64
hybrid_co_rerank,241,0.8,0.8220401423639317,0.047619047619047616,0.25925925925925924,0.37037037037037035,0.9,100,10,2,189
hybrid_co_rerank,242,1.0,1.0,0.03558718861209965,0.13167259786476868,0.13167259786476868,1.0,100,10,14,281
hybrid_co_rerank,243,0.95,0.9540753572988657,0.05128205128205128,0.2564102564102564,0.48205128205128206,1.0,100,10,1,195
hybrid_co_rerank,244,0.55,0.5147407575541699,0.06993006993006994,0.23076923076923078,0.23076923076923078,1.0,100,10,19,143
hybrid_co_rerank,245,1.0,1.0,0.058823529411764705,0.29411764705882354,0.4176470588235294,1.0,100,10,0,170
hybrid_co_rerank,246,0.75,0.781741389456699,0.08,0.392,0.592,1.0,100,10,0,125
hybrid_co_rerank,247,1.0,1.0,0.014771048744460856,0.07090103397341212,0.10044313146233383,1.0,100,10,0,677
hybrid_co_rerank,248,1.0,1.0,0.22727272727272727,0.9090909090909091,0.9090909090909091,1.0,100,10,0,44
hybrid_co_rerank,249,1.0,1.0,0.05181347150259067,0.25906735751295334,0.44559585492227977,1.0,100,10,0,193
hybrid_co_rerank,250,1.0,1.0,0.08547008547008547,0.42735042735042733,0.7094017094017094,1.0,100,10,0,117
hybrid_co_rerank,251,1.0,1.0,0.07352941176470588,0.36764705882352944,0.5735294117647058,1.0,100,10,1,136
hybrid_co_rerank,252,1.0,1.0,0.027932960893854747,0.0893854748603352,0.0893854748603352,1.0,100,10,10,358
hybrid_co_rerank,253,0.55,0.6837553989735177,0.08620689655172414,0.4224137931034483,0.4224137931034483,1.0,100,10,9,116
hybrid_co_rerank,254,0.7,0.676663476410944,0.050505050505050504,0.13131313131313133,0.13131313131313133,1.0,100,10,20,198
hybrid_co_rerank,255,1.0,1.0,0.04926108374384237,0.24630541871921183,0.3891625615763547,1.0,100,10,0,203
hybrid_co_rerank,256,0.95,0.9540753572988657,0.07874015748031496,0.3937007874015748,0.41732283464566927,1.0,100,10,0,127
hybrid_co_rerank,257,1.0,1.0,0.007457121551081283,0.037285607755406416,0.06711409395973154,1.0,100,10,0,1341
hybrid_co_rerank,258,0.95,0.9186562636831443,0.07936507936507936,0.2777777777777778,0.2777777777777778,1.0,100,10,2,126
hybrid_co_rerank,259,0.5,1.0,0.01579778830963665,0.07898894154818326,0.10742496050552923,1.0,100,10,5,633
hybrid_co_rerank,260,1.0,1.0,0.20833333333333334,1.0,1.0,1.0,100,10,0,48
hybrid_co_rerank,261,0.95,0.9501243164282663,0.05714285714285714,0.2857142857142857,0.56,1.0,100,10,0,175
hybrid_co_rerank,262,1.0,1.0,0.07352941176470588,0.36764705882352944,0.5220588235294118,1.0,100,10,0,136
hybrid_co_rerank,263,0.75,0.6436562019296972,0.08,0.392,0.416,1.0,100,10,4,125
hybrid_co_rerank,264,1.0,1.0,0.01669449081803005,0.07345575959933222,0.12020033388981637,1.0,100,10,0,599
hybrid_co_rerank,265,0.35,0.6378891765242927,0.01037037037037037,0.0637037037037037,0.11407407407407408,0.7,100,10,1,675
hybrid_co_rerank,266,0.55,0.8648580692145585,0.02857142857142857,0.14285714285714285,0.19142857142857142,1.0,100,10,2,350
hybrid_co_rerank,267,0.6,1.0,0.06493506493506493,0.3246753246753247,0.6038961038961039,1.0,100,10,0,154
hybrid_co_rerank,268,0.55,1.0,0.11904761904761904,0.5952380952380952,0.8928571428571429,1.0,100,10,0,84
hybrid_co_rerank,269,0.5,1.0,0.10752688172043011,0.5376344086021505,0.5591397849462365,1.0,100,10,0,93
hybrid_co_rerank,270,1.0,1.0,0.10638297872340426,0.5319148936170213,0.9361702127659575,1.0,100,10,0,94
hybrid_co_rerank,271,0.5,0.7626271450757109,0.10869565217391304,0.5434782608695652,0.6086956521739131,1.0,100,10,4,92
hybrid_co_rerank,272,0.5,1.0,0.11627906976744186,0.46511627906976744,0.46511627906976744,1.0,100,10,17,86
hybrid_co_rerank,273,0.6,0.8161525819786629,0.10869565217391304,0.5,0.6739130434782609,1.0,100,10,0,92
hybrid_co_rerank,274,0.55,1.0,0.10416666666666667,0.5,0.6458333333333334,1.0,100,10,0,96
hybrid_co_rerank,275,0.95,0.8710732282692343,0.08,0.4,0.552,1.0,100,10,0,125
hybrid_co_rerank,276,0.5,1.0,0.0273972602739726,0.136986301369863,0.27123287671232876,1.0,100,10,0,365
hybrid_co_rerank,277,0.9,0.9239209795868367,0.05102040816326531,0.1683673469387755,0.1683673469387755,1.0,100,10,12,196
hybrid_co_rerank,278,0.6,0.6048154247979648,0.12987012987012986,0.6493506493506493,0.8181818181818182,1.0,100,10,0,77
hybrid_co_rerank,279,0.55,1.0,0.02702702702702703,0.13513513513513514,0.22162162162162163,1.0,100,10,1,370
hybrid_co_rerank,280,0.5,0.800693766409882,0.0660377358490566,0.0660377358490566,0.0660377358490566,1.0,100,7,93,106
hybrid_co_rerank,281,0.55,1.0,0.19607843137254902,0.9411764705882353,0.9411764705882353,1.0,100,10,0,51
hybrid_co_rerank,282,0.55,1.0,0.07751937984496124,0.3875968992248062,0.4573643410852713,1.0,100,10,9,129
hybrid_co_rerank,283,0.55,1.0,0.09433962264150944,0.25471698113207547,0.25471698113207547,1.0,100,10,4,106
hybrid_co_rerank,284,0.5,1.0,0.0364963503649635,0.17153284671532848,0.1897810218978102,1.0,100,10,10,274
hybrid_co_rerank,285,0.65,0.6856206860848623,0.0782608695652174,0.40869565217391307,0.6347826086956522,0.9,100,10,3,115
hybrid_co_rerank,286,0.5,1.0,0.05847953216374269,0.29239766081871343,0.40350877192982454,1.0,100,10,1,171
hybrid_co_rerank,287,1.0,1.0,0.09523809523809523,0.47619047619047616,0.780952380952381,1.0,100,10,0,105
hybrid_co_rerank,288,0.45,0.9363792118010483,0.08737864077669903,0.4563106796116505,0.6504854368932039,0.9,100,10,0,103
hybrid_co_rerank,289,1.0,1.0,0.04310344827586207,0.21551724137931033,0.3620689655172414,1.0,100,10,0,232
hybrid_co_rerank,290,0.5,1.0,0.05952380952380952,0.2976190476190476,0.4107142857142857,1.0,100,10,3,168
hybrid_co_rerank,291,0.55,0.47867694823847795,0.04739336492890995,0.15165876777251186,0.15165876777251186,1.0,100,10,25,211
hybrid_co_rerank,292,0.3,0.2118508511242208,0.0410958904109589,0.2602739726027397,0.3013698630136986,0.6,100,10,17,146
hybrid_co_rerank,293,0.55,0.4955572986899507,0.13513513513513514,0.5135135135135135,0.5135135135135135,1.0,100,10,3,74
hybrid_co_rerank,294,0.5,1.0,0.10204081632653061,0.47959183673469385,0.7346938775510204,1.0,100,10,0,98
hybrid_co_rerank,295,0.6,0.6558376805971864,0.07462686567164178,0.12686567164179105,0.12686567164179105,1.0,100,10,24,134
hybrid_co_rerank,296,0.5,0.9277118202944533,0.052941176470588235,0.28823529411764703,0.5411764705882353,0.9,100,10,0,170
hybrid_co_rerank,297,0.65,0.7069402163238923,0.09090909090909091,0.29292929292929293,0.29292929292929293,0.9,100,10,5,99
hybrid_co_rerank,298,0.55,0.47056136038925983,0.10204081632653061,0.5102040816326531,0.8469387755102041,1.0,100,10,0,98
hybrid_co_rerank,300,0.55,0.8697424959742303,0.008992805755395683,0.044964028776978415,0.08812949640287769,1.0,100,10,0,1112
hybrid_co_rerank,301,0.45,0.5711832722587944,0.06164383561643835,0.3356164383561644,0.3767123287671233,0.9,100,10,8,146
hybrid_co_rerank,302,0.95,0.9444742617074797,0.04739336492890995,0.23696682464454977,0.4218009478672986,1.0,100,10,0,211
hybrid_co_rerank,303,0.9,1.0,0.15151515151515152,0.5757575757575758,0.5757575757575758,1.0,100,10,0,66
hybrid_co_rerank,304,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.0,100,10,32,35
hybrid_co_rerank,305,1.0,1.0,0.034129692832764506,0.17064846416382254,0.32081911262798635,1.0,100,10,0,293
hybrid_co_rerank,306,0.6,1.0,0.1111111111111111,0.5555555555555556,0.7888888888888889,1.0,100,10,0,90
hybrid_co_rerank,307,0.8,0.9384287081394034,0.057803468208092484,0.28901734104046245,0.5722543352601156,1.0,100,10,0,173
hybrid_co_rerank,308,0.6,0.938560249080357,0.02053388090349076,0.09650924024640657,0.15811088295687886,1.0,100,10,0,487
hybrid_co_rerank,309,0.45,0.8899541168509598,0.34615384615384615,0.5769230769230769,0.5769230769230769,0.9,100,10,1,26
hybrid_co_rerank,310,0.7,1.0,0.02288329519450801,0.11441647597254005,0.17848970251716248,1.0,100,10,0,437
hybrid_co_rerank,311,0.6,0.8388268039310424,0.018484288354898338,0.09057301293900184,0.1423290203327172,1.0,100,10,0,541
hybrid_co_rerank,312,0.8,0.8402735208514871,0.08403361344537816,0.42016806722689076,0.7815126050420168,1.0,100,10,3,119
hybrid_co_rerank,313,0.55,0.9111209722930416,0.1095890410958904,0.5068493150684932,0.5068493150684932,0.8,100,10,1,73
hybrid_co_rerank,314,0.5,0.41421356237309515,0.07092198581560284,0.3546099290780142,0.5602836879432624,1.0,100,10,0,141
hybrid_co_rerank,315,0.7,0.9577311137939182,0.16129032258064516,0.5806451612903226,0.5806451612903226,1.0,100,10,0,62
hybrid_co_rerank,316,0.55,1.0,0.030211480362537766,0.1510574018126888,0.3021148036253776,1.0,100,10,0,331
hybrid_co_rerank,317,0.6,1.0,0.029585798816568046,0.14497041420118342,0.257396449704142,1.0,100,10,1,338
hybrid_co_rerank,318,0.5,0.7626271450757109,0.07142857142857142,0.35714285714285715,0.45,1.0,100,10,12,140
hybrid_co_rerank,319,0.55,1.0,0.05917159763313609,0.27218934911242604,0.41420118343195267,1.0,100,10,0,169
hybrid_co_rerank,320,0.55,1.0,0.1282051282051282,0.6410256410256411,0.8076923076923077,1.0,100,10,0,78
hybrid_co_rerank,321,0.55,1.0,0.03367003367003367,0.16835016835016836,0.31313131313131315,1.0,100,10,0,297
hybrid_co_rerank,322,0.5,1.0,0.04149377593360996,0.2074688796680498,0.4107883817427386,1.0,100,10,1,241
hybrid_co_rerank,323,0.55,1.0,0.08,0.4,0.736,1.0,100,10,0,125
hybrid_co_rerank,324,0.55,1.0,0.09523809523809523,0.4666666666666667,0.7428571428571429,1.0,100,10,0,105
hybrid_co_rerank,325,0.85,0.7859301106276133,0.10465116279069768,0.3023255813953488,0.3023255813953488,0.9,100,10,2,86
hybrid_co_rerank,326,0.55,1.0,0.0353356890459364,0.17667844522968199,0.3003533568904594,1.0,100,10,0,283
hybrid_co_rerank,327,0.7,0.7764033509555689,0.11235955056179775,0.5617977528089888,0.7415730337078652,1.0,100,10,0,89
hybrid_co_rerank,328,0.55,1.0,0.015455950540958269,0.07727975270479134,0.11128284389489954,1.0,100,10,0,647
hybrid_co_rerank,329,0.6,1.0,0.12195121951219512,0.5487804878048781,0.5487804878048781,1.0,100,10,1,82
hybrid_co_rerank,330,0.2,0.5396720572863811,0.02631578947368421,0.043859649122807015,0.05263157894736842,0.3,100,10,0,114
hybrid_co_rerank,331,0.7,0.7277582818211826,0.018867924528301886,0.08113207547169811,0.08113207547169811,1.0,100,10,7,530
hybrid_co_rerank,332,0.55,1.0,0.0071174377224199285,0.03558718861209965,0.06903914590747331,1.0,100,10,0,1405
hybrid_co_rerank,333,0.95,0.9355366141346171,0.12048192771084337,0.6024096385542169,0.8072289156626506,1.0,100,10,0,83
hybrid_co_rerank,334,0.6,0.865587009779251,0.12,0.4,0.7,0.6,100,10,1,50
hybrid_co_rerank,335,1.0,1.0,0.23809523809523808,1.0,1.0,1.0,100,10,0,42
hybrid_co_rerank,336,0.45,0.8511435695768375,0.023323615160349854,0.1282798833819242,0.1457725947521866,0.8,100,10,7,343
hybrid_co_rerank,337,1.0,1.0,0.08264462809917356,0.39669421487603307,0.6942148760330579,1.0,100,10,0,121
hybrid_co_rerank,338,0.55,1.0,0.05714285714285714,0.2857142857142857,0.5485714285714286,1.0,100,10,0,175
hybrid_co_rerank,339,0.7,0.8336884729481786,0.07692307692307693,0.09615384615384616,0.10576923076923077,0.8,100,10,0,104
hybrid_co_rerank,340,0.6,0.9064320721744371,0.024691358024691357,0.12098765432098765,0.2074074074074074,1.0,100,10,0,405
hybrid_co_rerank,341,1.0,1.0,0.05025125628140704,0.25125628140703515,0.41708542713567837,1.0,100,10,0,199
hybrid_co_rerank,342,0.6,1.0,0.020964360587002098,0.10482180293501048,0.18867924528301888,1.0,100,10,0,477
hybrid_co_rerank,343,0.5,1.0,0.08695652173913043,0.09565217391304348,0.09565217391304348,1.0,100,10,39,115
hybrid_co_rerank,344,0.45,0.9266360779006398,0.07894736842105263,0.14035087719298245,0.14035087719298245,0.9,100,10,21,114
hybrid_co_rerank,345,0.5,1.0,0.013210039630118891,0.047556142668428,0.05416116248348745,1.0,100,10,0,757
hybrid_co_rerank,346,0.95,0.9593281318415723,0.11363636363636363,0.5227272727272727,0.5227272727272727,1.0,100,10,0,88
hybrid_co_rerank,347,0.5,1.0,0.017513134851138354,0.08756567425569177,0.1190893169877408,1.0,100,10,4,571
hybrid_co_rerank,348,,,0.0,0.0,0.0,,100,0,100,2
hybrid_co_rerank,349,0.7,0.9372118662924664,0.10526315789473684,0.5052631578947369,0.5052631578947369,1.0,100,10,1,95
hybrid_co_rerank,351,0.5,1.0,0.014184397163120567,0.07092198581560284,0.13617021276595745,1.0,100,10,0,705
hybrid_co_rerank,352,1.0,1.0,0.3448275862068966,1.0,1.0,1.0,100,10,0,29
hybrid_co_rerank,353,0.55,1.0,0.4,0.88,0.88,1.0,100,10,1,25
hybrid_co_rerank,354,0.5,1.0,0.007288629737609329,0.03644314868804665,0.07215743440233237,1.0,100,10,0,1372
hybrid_co_rerank,355,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,100,10,0,30
hybrid_co_rerank,356,0.5,1.0,0.010615711252653927,0.049893842887473464,0.09129511677282377,1.0,100,10,0,942
hybrid_co_rerank,357,0.8,0.7010429828455615,0.1694915254237288,0.847457627118644,0.9491525423728814,1.0,100,10,0,59
hybrid_co_rerank,358,0.7,0.9750981723730942,0.08849557522123894,0.415929203539823,0.415929203539823,1.0,100,10,2,113
hybrid_co_rerank,359,0.9,0.9918083488854522,0.06896551724137931,0.296551724137931,0.3931034482758621,1.0,100,10,0,145
hybrid_co_rerank,360,0.5,1.0,0.08,0.136,0.136,1.0,100,10,22,125
hybrid_co_rerank,361,1.0,1.0,0.4,1.0,1.0,1.0,100,10,0,25
hybrid_co_rerank,362,0.5,1.0,0.044642857142857144,0.22321428571428573,0.22767857142857142,1.0,100,10,5,224
hybrid_co_rerank,363,0.5,0.7626271450757109,0.007246376811594203,0.036231884057971016,0.06956521739130435,1.0,100,10,0,1380
hybrid_co_rerank,364,0.5,1.0,0.2222222222222222,1.0,1.0,1.0,100,10,0,45
hybrid_co_rerank,365,0.7,0.7991287250669034,0.34782608695652173,1.0,1.0,0.8,100,10,0,23
hybrid_co_rerank,366,,,,,,,100,0,100,0
hybrid_co_rerank,367,0.95,0.9593281318415723,0.05102040816326531,0.19387755102040816,0.19387755102040816,1.0,100,10,8,196
hybrid_co_rerank,368,1.0,1.0,0.08333333333333333,0.4166666666666667,0.7333333333333333,1.0,100,10,0,120
hybrid_co_rerank,369,0.5,0.6632892366558503,0.027777777777777776,0.1388888888888889,0.26944444444444443,1.0,100,10,0,360
hybrid_co_rerank,370,,,0.0,0.0,0.0,,100,0,100,3
hybrid_co_rerank,371,0.4,0.36334886390400173,0.07216494845360824,0.18556701030927836,0.18556701030927836,0.7,100,10,3,97
hybrid_co_rerank,372,0.45,0.8291672781406002,0.16666666666666666,0.9791666666666666,1.0,0.8,100,10,1,48
hybrid_co_rerank,373,0.5,1.0,0.0031867431485022306,0.015933715742511154,0.030911408540471638,1.0,100,10,0,3138
hybrid_co_rerank,374,0.45,0.9052116356304492,0.06382978723404255,0.3475177304964539,0.41134751773049644,0.9,100,10,2,141
hybrid_co_rerank,375,0.5,1.0,0.04830917874396135,0.24154589371980675,0.2560386473429952,1.0,100,10,2,207
hybrid_co_rerank,376,0.65,0.9870270983783832,0.00700770847932726,0.03433777154870357,0.05255781359495445,1.0,100,10,0,1427
hybrid_co_rerank,377,0.5,1.0,0.07462686567164178,0.373134328358209,0.7388059701492538,1.0,100,10,1,134
hybrid_co_rerank,378,0.5,1.0,0.017825311942959002,0.08912655971479501,0.17825311942959002,1.0,100,10,0,561
hybrid_co_rerank,379,0.5,1.0,0.14084507042253522,0.5633802816901409,0.5633802816901409,1.0,100,10,10,71
hybrid_co_rerank,380,0.8,0.9855370099902672,0.2222222222222222,0.9555555555555556,0.9777777777777777,1.0,100,10,0,45
hybrid_co_rerank,381,0.5,1.0,0.125,0.625,0.725,1.0,100,10,0,80
hybrid_co_rerank,382,0.55,0.6110165333608732,0.18181818181818182,0.9090909090909091,0.9818181818181818,1.0,100,10,0,55
hybrid_co_rerank,383,,,0.0,0.0,0.0,,100,0,100,3
hybrid_co_rerank,384,1.0,1.0,0.16393442622950818,0.5409836065573771,0.5409836065573771,1.0,100,10,0,61
hybrid_co_rerank,385,0.45,0.7799082337019199,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.9,100,10,0,27
hybrid_co_rerank,386,0.2,0.5271064966405455,0.02030456852791878,0.050761421319796954,0.050761421319796954,0.4,100,10,50,197
hybrid_co_rerank,387,0.5,1.0,0.10869565217391304,0.5434782608695652,0.5760869565217391,1.0,100,10,1,92
hybrid_co_rerank,388,0.45,0.9266360779006398,0.15,0.4666666666666667,0.4666666666666667,0.9,100,10,11,60
hybrid_co_rerank,389,0.9,0.8155474899767141,0.030959752321981424,0.15170278637770898,0.25077399380804954,1.0,100,10,2,323
hybrid_co_rerank,390,0.5,1.0,0.16393442622950818,0.4426229508196721,0.4426229508196721,1.0,100,10,10,61
hybrid_co_rerank,391,0.75,0.8124639608384391,0.043668122270742356,0.2183406113537118,0.2794759825327511,1.0,100,10,4,229
hybrid_co_rerank,392,0.5,1.0,0.028985507246376812,0.14492753623188406,0.2898550724637681,1.0,100,10,0,345
hybrid_co_rerank,393,0.5,1.0,0.13333333333333333,0.5866666666666667,0.8266666666666667,1.0,100,10,0,75
hybrid_co_rerank,394,0.45,0.9305687780632228,0.08737864077669903,0.20388349514563106,0.20388349514563106,0.9,100,10,40,103
hybrid_co_rerank,395,0.4,0.8318477135310891,0.5,0.8125,0.8125,0.8,100,10,62,16
hybrid_co_rerank,396,0.55,1.0,0.07575757575757576,0.3787878787878788,0.4621212121212121,1.0,100,10,0,132
hybrid_co_rerank,397,0.5,1.0,0.020366598778004074,0.10183299389002037,0.20366598778004075,1.0,100,10,0,491
hybrid_co_rerank,398,1.0,1.0,0.12048192771084337,0.26506024096385544,0.26506024096385544,1.0,100,10,2,83
hybrid_co_rerank,399,0.5,1.0,0.14705882352941177,0.7352941176470589,0.8235294117647058,1.0,100,10,0,68
hybrid_co_rerank,400,0.5,1.0,0.4166666666666667,0.5,0.5,1.0,100,10,58,24
hybrid_co_rerank,401,0.75,0.7725949150214488,0.18518518518518517,0.7777777777777778,0.7777777777777778,1.0,100,10,5,54
hybrid_co_rerank,402,0.5,0.4689657278038132,0.04424778761061947,0.22123893805309736,0.4424778761061947,1.0,100,10,0,226
hybrid_co_rerank,403,0.8,0.740953759242499,0.08064516129032258,0.3064516129032258,0.3064516129032258,1.0,100,10,0,124
hybrid_co_rerank,404,0.5,0.5563847904658876,0.019157088122605363,0.09578544061302682,0.16091954022988506,1.0,100,10,0,522
hybrid_co_rerank,405,0.5,1.0,0.028985507246376812,0.14492753623188406,0.19710144927536233,1.0,100,10,1,345
hybrid_co_rerank,406,0.85,0.81720588268949,0.12987012987012986,0.6493506493506493,0.9090909090909091,1.0,100,10,0,77
hybrid_co_rerank,407,0.55,0.5431403341038608,0.030211480362537766,0.1510574018126888,0.2719033232628399,1.0,100,10,0,331
hybrid_co_rerank,408,1.0,1.0,0.09803921568627451,0.49019607843137253,0.6862745098039216,1.0,100,10,0,102
hybrid_co_rerank,409,0.5,0.41421356237309515,0.0032679738562091504,0.014705882352941176,0.024183006535947713,1.0,100,10,2,3060
